"vacancy_id","search_text","name","employer_name","area_name","published_date","experience_name","schedule_name","salary_avg","salary_currency"
"130634897","data engineer","QA Backend Engineer","EWA Learn Languages","Другое","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131027881","data engineer","Junior+ / Middle AI Engineer (Backend + Data Science)","KOZ AI","Алматы","2026-03-06","От 3 до 6 лет","Полный день",NULL,NULL
"131124708","data engineer","Data Engineer (АЛРОСА ИТ)","АЛРОСА","Санкт-Петербург","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130399449","data engineer","Backend-разработчик","Servicepipe","Москва","2026-02-12","От 3 до 6 лет","Полный день",NULL,NULL
"131108355","data engineer","Sales Engineer (Automation and control systems/Instrumentation)","Иокогава Электрик Казахстан","Алматы","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131116092","data engineer","Data Engineer (SQL)","Финансовый сервис О!Деньги (ОсОО Грин Телеком Сервис)","Бишкек","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131030756","data engineer","Специалист по искусственному интеллекту (Data Scientist / ML Engineer)","Научно-производственное объединение Курганприбор","Курган","2026-03-06","От 1 года до 3 лет","Полный день","100000","RUR"
"131150353","data engineer","Tech Lead → Head of Engineering (AI-Native | Fintech | UAE)","Jet Finance (ТОО Mogo Kazakhstan)","Алматы","2026-03-12","Более 6 лет","Удаленная работа",NULL,NULL
"130695712","data engineer","Network Engineer (Vietnam)","Servers.com","Вьетнам","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131122691","data engineer","Exploration Geologist","Частная компания IG Copper and Gold","Алматы","2026-03-11","От 3 до 6 лет","Полный день","825000.000000000000","KZT"
"130549567","data engineer","AI Engineer","TrustTech Solutions","Астана","2026-02-18","От 1 года до 3 лет","Полный день","1000000","KZT"
"130990732","data engineer","Automation QA Engineer","A2SEVEN","Таганрог","2026-03-05","От 1 года до 3 лет","Удаленная работа","150000.000000000000","RUR"
"131125126","data engineer","Data engineer (Middle)","Банк ЦентрКредит","Алматы","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131117995","data engineer","L1\L2 Support Engineer","Научсофт","Тбилиси","2026-03-11","Нет опыта","Удаленная работа",NULL,NULL
"131135382","data engineer","Разработчик C++","Hi, Rockits!","Москва","2026-03-11","Более 6 лет","Удаленная работа",NULL,NULL
"131033557","data engineer","Engineering Manager","ТРТ","Батуми","2026-03-06","Более 6 лет","Удаленная работа","7000","USD"
"131038810","data engineer","C++ Developer","БЛД Софт","Минск","2026-03-06","От 1 года до 3 лет","Полный день",NULL,NULL
"131129880","data engineer","Head of the Academic Affairs Department","ГУ TOSHTECH TEXNIKA UNIVERSITETI","Ташкент","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"130222393","data engineer","ML-инженер","Академия финансового мониторинга AML ACADEMY","Астана","2026-02-17","От 3 до 6 лет","Полный день","2350000.000000000000","KZT"
"130805786","data engineer","Data Engineer (ClickHouse)","START","Москва","2026-02-26","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131091066","data engineer","DevOps-инженер (Middle + / Senior)","Data Light","Санкт-Петербург","2026-03-10","Более 6 лет","Удаленная работа","300000.000000000000","RUR"
"130974615","data engineer","Data Engineer / Инженер данных","WINLINE","Москва","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"131018925","data engineer","Data analyst / Аналитик данных (ученик)","Aston","Санкт-Петербург","2026-03-06","Нет опыта","Удаленная работа","95000.000000000000","RUR"
"131054373","data engineer","IT Support Engineer","Частная компания Solva Technology Ltd.","Алматы","2026-03-09","От 1 года до 3 лет","Полный день",NULL,NULL
"131128944","data engineer","Руководитель группы по сбору данных - Data Engineer","Интерлизинг","Москва","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131078420","data engineer","Senior Data Engineer","FUN&SUN","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131136865","data engineer","Product Designer","Andersen","Тбилиси","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131112170","data engineer","DevOps engineer","ГК Орбита","Москва","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131091553","data engineer","Engineer, Process II-III (Atyrau)","Bolashak Atyrau","Атырау","2026-03-10","Более 6 лет","Полный день",NULL,NULL
"131005055","data engineer","ML-Engineer","Коноплин Даниил Васильевич","Челябинск","2026-03-05","От 1 года до 3 лет","Полный день","90000.000000000000","RUR"
"131088707","data engineer","Data Engineer","Inovis","Батуми","2026-03-10","От 1 года до 3 лет","Полный день","1800.0000000000000000","USD"
"131073196","data engineer","Технический лидер","ГКУ Инфогород","Москва","2026-03-10","Более 6 лет","Полный день",NULL,NULL
"130771141","data engineer","Head of marketing/CMO","Пахотина Ксения Евгеньевна","Тбилиси","2026-03-09","От 3 до 6 лет","Удаленная работа","3000","USD"
"131052549","data engineer","Data Scientist (моделирование и аналитика)","Axiom Pro","Москва","2026-03-09","Более 6 лет","Удаленная работа",NULL,NULL
"131013306","data engineer","Автотестировщик (QA Engineer Automation JAVA)","А7-ТЕХНОЛОГИИ","Москва","2026-03-05","От 1 года до 3 лет","Полный день",NULL,NULL
"130762628","data engineer","ИИ-Разработчик (AI-Разработчик)","Рексофт","Москва","2026-02-25","От 3 до 6 лет","Полный день",NULL,NULL
"131141301","data engineer","Senior Product Data Scientist","ArtWorkout","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа","6500.0000000000000000","USD"
"130487130","data engineer","Data Engineer","Сентрас Капитал","Алматы","2026-02-16","Нет опыта","Удаленная работа","200000.000000000000","KZT"
"131099697","data engineer","Инженер по автоматизации (n8n + AI / LLM)","Сбер Банк","Минск","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130173457","data engineer","Data Engineer [Junior]","Диплей","Москва","2026-03-02","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130573686","data engineer","HFT Researcher","Lucky Hunter","ОАЭ","2026-02-18","От 3 до 6 лет","Удаленная работа","12500.0000000000000000","EUR"
"130856140","data engineer","Technical Project Manager","ТРТ","Тбилиси","2026-03-01","Более 6 лет","Удаленная работа","7000","USD"
"131079480","data engineer","Middle/Middle+ Devops Engineer в продуктовую команду","2ГИС","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131139329","data engineer","Devops инженер","СБЕР","Рязань","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131132021","data engineer","Fullstack Engineer on AI projects/platforms","devs","Алматы","2026-03-11","От 3 до 6 лет","Удаленная работа","12.0000000000000000","USD"
"130938217","data engineer","Data Engineer","Корал Тим","Минск","2026-03-03","От 1 года до 3 лет","Полный день",NULL,NULL
"130611927","data engineer","Стажер Data Engineer","T2","Москва","2026-02-19","Нет опыта","Полный день",NULL,NULL
"131026884","data engineer","Head of Data Analytics","The Open Platform","Кипр","2026-03-06","Более 6 лет","Удаленная работа",NULL,NULL
"131091973","data engineer","MLOps Engineer","Исламский банк Заман Банк","Алматы","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"130701561","data engineer","Инженер-программист (цифровая платформа, Web/Backend/Инфраструктура)","Leonards space","Москва","2026-02-24","Нет опыта","Удаленная работа","430000.000000000000","RUR"
"131005008","data engineer","Analytics Engineer","Майфин","Минск","2026-03-05","От 3 до 6 лет","Полный день",NULL,NULL
"131029468","data engineer","Аналитик данных (B2B аналитики банка)","RWB (Wildberries & Russ)","Москва","2026-03-06","От 1 года до 3 лет","Полный день",NULL,NULL
"131011632","data engineer","Data Engineer","Koronatech","Санкт-Петербург","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130972856","data engineer","Специалист по обучению ИИ-систем / AI-тренер","Цифров","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131116766","data engineer","Data Engineer","Альфа-Банк","Москва","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"130355608","data engineer","Project Manager","EnterpriseHR","Израиль","2026-02-11","От 3 до 6 лет","Полный день",NULL,NULL
"130442901","data engineer","Python разработчик","Fortech","Санкт-Петербург","2026-02-13","От 1 года до 3 лет","Удаленная работа","180000","RUR"
"130924869","data engineer","Data Engineer","Orient Finans Bank","Ташкент","2026-03-03","От 1 года до 3 лет","Полный день",NULL,NULL
"131085969","data engineer","Middle Data analyst","Публичная Компания «Freedom Finance Global PLC»","Алматы","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"131124032","data engineer","Data Scientist Team Lead (ML, NLP, LLM)","Эйлер Аналитические Технологии","Москва","2026-03-11","Более 6 лет","Полный день",NULL,NULL
"130489214","data engineer","Data Engineer","Bright Technologies","Астана","2026-02-16","От 3 до 6 лет","Полный день","1800000","KZT"
"131004914","data engineer","Analytics Engineer","АРСфин","Москва","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130658157","data engineer","AI-Driven Product Manager (Lead PM)","Лобанова Мария Алексеевна","Москва","2026-02-21","От 3 до 6 лет","Полный день",NULL,NULL
"130909312","data engineer","DevOps / MLOps Engineer (Core Team)","KOZ AI","Алматы","2026-03-03","От 1 года до 3 лет","Полный день",NULL,NULL
"131130677","data engineer","Senior Data Scientist (Поиск)","Островок","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130434055","data engineer","Front-End Developer","Astana International Exchange","Астана","2026-02-13","От 1 года до 3 лет","Полный день",NULL,NULL
"130781986","data engineer","Data Analyst","Ит-Финанс","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131025978","data engineer","Middle / Middle+ Golang Software Engineer","IDT Technologies","Минск","2026-03-06","От 1 года до 3 лет","Полный день",NULL,NULL
"130176983","data engineer","Data Engineer","ДЕВХЭД","Минск","2026-03-05","От 1 года до 3 лет","Полный день",NULL,NULL
"130923269","data engineer","Fullstack-разработчик","ИП ООО WISESTONE U","Ташкент","2026-03-03","От 1 года до 3 лет","Полный день",NULL,NULL
"131000173","data engineer","GenAI Архитектор","ТехВилл","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа","400000","RUR"
"130316119","data engineer","Machine Learning Engineer/ Data scientist","Арелаг консалт","Минск","2026-02-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130809385","data engineer","Head of Search / Search Engineering Lead (Т Банк)","Any","Москва","2026-02-26","От 3 до 6 лет","Полный день","600000.000000000000","RUR"
"131002546","data engineer","Data Analyst","AYITO Tech Korlátolt Felelősségű Társaság","Тбилиси","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131081027","data engineer","CPO/Chief Product Officer Альфа Инсайт","Альфа-Банк","Москва","2026-03-10","Более 6 лет","Полный день",NULL,NULL
"130453435","data engineer","Low-Latency Infrastructure Engineer / HFT Infrastructure Engineer","Евсеев Сергей Владимирович","Москва","2026-02-15","От 1 года до 3 лет","Полный день",NULL,NULL
"130683727","data engineer","Head of the Smart city office","Elite Business Group","Алматы","2026-02-24","От 3 до 6 лет","Полный день","2500000","KZT"
"130938039","data engineer","Mobile QA Engineer","ДЕВХЭД","Минск","2026-03-03","От 1 года до 3 лет","Полный день",NULL,NULL
"130999788","data engineer","Prompt-инженер/Data-инженер","ЛУИС+","Москва","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130390244","data engineer","Middle-Level Product Manager","Синерик ЭйАй","Минск","2026-02-25","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130141513","data engineer","Стажер ML / Data Engineer","Дартс рекрутинг сервисез","Москва","2026-02-12","Нет опыта","Удаленная работа",NULL,NULL
"130578011","data engineer","Тестировщик/Web QA Engineer","ОпенМайГейм","Гомель","2026-02-18","От 3 до 6 лет","Полный день",NULL,NULL
"130520441","data engineer","Data Engineer","Metaratings","Москва","2026-02-17","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130540748","data engineer","AI Tech Lead","ТРТ","Тбилиси","2026-02-17","Более 6 лет","Удаленная работа","14000","USD"
"128494992","data engineer","AI Product / Project manager","Газпромбанк","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130059304","data engineer","DevOps-инженер","МСН Телеком","Москва","2026-02-17","От 1 года до 3 лет","Полный день","200000.000000000000","RUR"
"130579993","data engineer","QA Engineer (Manual)","Элементри","Минск","2026-02-18","От 3 до 6 лет","Полный день",NULL,NULL
"131055649","data engineer","AI Developer – Founding Team Track","SkillCampVR","Москва","2026-03-09","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130139609","data engineer","Chief Technical Officer (CTO)","НООСФЕРА","Москва","2026-03-05","Более 6 лет","Удаленная работа",NULL,NULL
"130948388","data engineer","JS Software Engineer (React, Next.js)","Sigli","Ташкент","2026-03-04","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130496516","data engineer","Junior Data Analyst / Data Analyst","WhoIsBlogger (WIB)","Москва","2026-03-09","От 1 года до 3 лет","Удаленная работа","70000","RUR"
"130995687","data engineer","Data Scientist (Senior)","Содействие","Ташкент","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130940957","data engineer","CTO (Chief Technology Officer) DSP-Разработка","Future Focus","Москва","2026-03-03","От 3 до 6 лет","Удаленная работа","500000","RUR"
"130869737","data engineer","Технический директор (CTO)","Asset Systems","Астана","2026-03-02","Более 6 лет","Удаленная работа",NULL,NULL
"131098823","data engineer","Frontend Developer (Angular)","Andersen","Сербия","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"129529634","data engineer","Pre-sale Аналитик","БиАй Продакшн","Москва","2026-02-15","От 3 до 6 лет","Удаленная работа","200000.000000000000","RUR"
"130743739","data engineer","Data Engineer","Снэп АйТи","Москва","2026-02-25","От 3 до 6 лет","Удаленная работа","307500.000000000000","RUR"
"131087654","data engineer","Project Manager","Andersen","Тбилиси","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"129909337","data engineer","Data Scientist","MoneyCat","Москва","2026-02-26","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131034195","data engineer","Project Manager","Andersen","Сербия","2026-03-06","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130456408","data engineer","Data Engineer","Мусаев Данила Сантиевич","Москва","2026-02-15","От 3 до 6 лет","Полный день",NULL,NULL
"130489478","data engineer","Customer Success Manager (CSM)/Специалист по сопровождению клиентов","Стэл","Тбилиси","2026-03-09","Более 6 лет","Удаленная работа","2600","USD"
"130840640","data engineer","GTM Engineer Intern / AI/ML Engineer","АксамИТ Мобайл Солюшнс","Минск","2026-02-27","Нет опыта","Полный день",NULL,NULL
"131065361","data engineer","Senior Data Engineer","IT Холдинг Kazdream","Астана","2026-03-10","Более 6 лет","Полный день",NULL,NULL
"127979484","data engineer","Data Scientist","Freedom Holding Operations","Алматы","2026-02-18","От 1 года до 3 лет","Полный день",NULL,NULL
"131088021","bi analyst","BI-аналитик","Иви","Москва","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"129726724","data engineer","Data Engineer","ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ","Москва","2026-02-20","От 1 года до 3 лет","Полный день",NULL,NULL
"130868826","data engineer","Data Analyst / Аналитик Данных","Novakid Inc","Минск","2026-03-11","От 3 до 6 лет","Полный день","4000","USD"
"130570918","data engineer","AI Engineer","TENZOR SOFT","Ташкент","2026-02-28","От 1 года до 3 лет","Полный день","450.0000000000000000","USD"
"130820259","data engineer","Senior Frontend Engineer","AINAUTS LLC","Тбилиси","2026-02-27","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131013668","data engineer","Data Engineer","Nitka Technologies, Inc.","Черногория","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131071258","data engineer","Marketing Specialist (Digital Power)","FE LLC Huawei Tech Investment Tashkent","Ташкент","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"131136519","data engineer","Product Designer","Andersen","Минск","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131125557","data engineer","Full stack Python AI Specialist","Dukascopy","Ташкент","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130900666","data engineer","Data Analyst","Асылгареева Алина Айдаровна","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа","4000","USD"
"131055747","data engineer","Junior–Mid Product Support Specialist","Irbis Tech","Армения","2026-03-09","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130502356","data engineer","Data аналитик","ЛИАН","Москва","2026-02-16","От 3 до 6 лет","Удаленная работа","290000.000000000000","RUR"
"131035792","data engineer","Руководитель проектов (перфоманс команд) / Project Manager (People Performance)","Advantage Solutions","Москва","2026-03-06","Более 6 лет","Удаленная работа",NULL,NULL
"130658107","data engineer","Data scientist / ML-engineer / Reinforcement learning specialist","Гребнев Виталий","Москва","2026-02-21","Нет опыта","Удаленная работа",NULL,NULL
"130953081","data engineer","Стажер Data инженер","IT_One","Москва","2026-03-04","От 1 года до 3 лет","Гибкий график",NULL,NULL
"130765748","data engineer","Data Full-Stack аналитик","Маркетинг Солюшнз","Москва","2026-02-25","От 1 года до 3 лет","Удаленная работа","150000","RUR"
"126706250","data engineer","Data Engineer / Дата-инженер","Procter & Gamble","Москва","2026-03-04","От 1 года до 3 лет","Полный день","260000","RUR"
"130502113","data engineer","Data Engineer (Greenplum)","Navicon","Москва","2026-02-16","От 1 года до 3 лет","Полный день",NULL,NULL
"130827154","data engineer","Data инженер (разработчик DWH)","Клевер Солюшнс","Санкт-Петербург","2026-02-27","От 1 года до 3 лет","Полный день",NULL,NULL
"130450308","data engineer","Backend-разработчик / Data Engineer","Глобалмаркет","Москва","2026-02-14","От 3 до 6 лет","Полный день","230000.000000000000","RUR"
"131039712","data engineer","Data Center Engineer (ЦОД инженер)","Т-Банк","Москва","2026-03-06","От 1 года до 3 лет","Полный день",NULL,NULL
"130446657","data engineer","CTO / Технический директор (AI-консалтинг и разработка)","Маверик","Москва","2026-02-13","От 3 до 6 лет","Полный день","500000","RUR"
"130715348","data engineer","Technical Support Engineer (Serbia)","Servers.com","Сербия","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131100102","data engineer","AI Principal Engineer","Improvado KZ","Тбилиси","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130919973","data engineer","Supply Chain Associate (Специалист по планированию поставок)","Кока-Кола Бишкек Боттлерс","Бишкек","2026-03-03","От 1 года до 3 лет","Полный день",NULL,NULL
"130434268","data engineer","Стажёр Data Engineer в команду инфраструктуры маркетинга","Альфа-Банк","Москва","2026-02-13","Нет опыта","Полный день",NULL,NULL
"130654196","data engineer","ML-инженер","ЕВАППС","Воронеж","2026-02-20","От 1 года до 3 лет","Удаленная работа","200000","RUR"
"130616734","data engineer","QA Engineer","N1 INTERACTIVE Ltd","Тбилиси","2026-02-19","От 1 года до 3 лет","Полный день",NULL,NULL
"130702095","data engineer","Инженер данных","Ростелеком","Москва","2026-02-24","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130990252","data engineer","Директор по развитию продаж в ЦОДы / Sales Director (Data Center)","Даичи","Москва","2026-03-05","От 3 до 6 лет","Полный день",NULL,NULL
"131126098","data engineer","Experienced Full stack Python AI Specialist","Dukascopy","Астана","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131148230","data engineer","DC ELV Engineer","FE LLC Huawei Tech Investment Tashkent","Ташкент","2026-03-12","От 3 до 6 лет","Полный день",NULL,NULL
"121370571","data engineer","Data Scientist / ML Engineer","АПТЕКИ ВАША № 1","Москва","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"131098692","data engineer","Frontend Developer (Angular)","Andersen","Минск","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130352383","data engineer","Middle QA Engineer(MINSK)","ЭлмоСофт","Минск","2026-02-11","От 1 года до 3 лет","Полный день",NULL,NULL
"130750523","data engineer","Аналитик-разработчик","Kolesa (АО Колеса)","Алматы","2026-02-25","От 1 года до 3 лет","Полный день","1300000.000000000000","KZT"
"128542541","data engineer","Руководитель департамента инфраструктуры","LIFE PAY","Москва","2026-03-10","Более 6 лет","Удаленная работа",NULL,NULL
"130370564","data engineer","ML Engineer (Time Series / Anomaly Detection)","СККИА","Москва","2026-02-11","От 1 года до 3 лет","Удаленная работа","55000.000000000000","RUR"
"130890314","data engineer","Data-инженер (Junior)","Т-Банк","Казань","2026-03-02","От 1 года до 3 лет","Полный день",NULL,NULL
"130143188","data engineer","Дата-инженер (Data Engineer)","АЭРО","Москва","2026-03-03","От 3 до 6 лет","Полный день",NULL,NULL
"131010390","data engineer","Data Engineer / BI Developer","Kaspi.kz","Алматы","2026-03-05","От 1 года до 3 лет","Полный день",NULL,NULL
"130968038","data engineer","Junior ML Engineer / Data Scientist (младший специалист)","Инфосистемы Джет","Москва","2026-03-04","От 1 года до 3 лет","Полный день",NULL,NULL
"131123629","data engineer","Data Scientist","СК Сбербанк страхование жизни","Москва","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"130476950","data engineer","Machine Learning Engineer / Инженер по Машинному Обучению","Айкью Групп","Тольятти","2026-02-16","От 1 года до 3 лет","Удаленная работа","120000.000000000000","RUR"
"130923366","data engineer","Data Engineer","Karuna","Санкт-Петербург","2026-03-03","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130840206","data engineer","Machine Learning Engineer","Винные аналитические системы","Екатеринбург","2026-02-27","От 3 до 6 лет","Удаленная работа","250000","RUR"
"130275888","data engineer","DWH Developer (Greenplum)","Топассистент","Москва","2026-03-02","От 3 до 6 лет","Полный день","4000","EUR"
"130326684","data engineer","Инженер данных (SQL, Python)","Центральный банк Российской Федерации (Банк России)","Москва","2026-03-10","Нет опыта","Полный день",NULL,NULL
"129745849","data engineer","Junior Data Engineer","ЭКОПСИ Консалтинг","Москва","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131084687","data engineer","Data analyst/Аналитик данных","СБЕР","Москва","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"130010966","data engineer","Аналитик данных","Employcity","Сербия","2026-02-28","От 1 года до 3 лет","Полный день",NULL,NULL
"130860100","data engineer","Data Engineer / ETL Engineer (ClickHouse, Airflow, Python)","FOM GROUP","Москва","2026-03-02","От 3 до 6 лет","Удаленная работа","2750.0000000000000000","USD"
"130438864","data engineer","ML Engineer / Data Scientist в стартап (IoT + спецтехника)","Дорстройлидер","Челябинск","2026-02-13","Нет опыта","Полный день","60000.000000000000","RUR"
"130715600","data engineer","Applied AI Engineer (Прикладной ИИ-инженер)","Саламов Вячеслав Владимирович","Москва","2026-02-24","От 1 года до 3 лет","Удаленная работа","3000.0000000000000000","USD"
"130948968","data engineer","Data Engineer (GCP)","ВайденГлоуб","Минск","2026-03-04","От 1 года до 3 лет","Полный день",NULL,NULL
"130680295","data engineer","Data Engineer","СБЕР","Москва","2026-02-24","Нет опыта","Полный день",NULL,NULL
"130599963","data engineer","Product Manager","КейДев","Минск","2026-02-19","От 1 года до 3 лет","Полный день",NULL,NULL
"130981820","data engineer","Data & Automation Specialist (Investment Products)","Tangem","Тбилиси","2026-03-04","От 1 года до 3 лет","Удаленная работа","2000","USD"
"130251315","data engineer","Инженер данных","Mediascope","Москва","2026-03-06","От 3 до 6 лет","Удаленная работа",NULL,NULL
"129652103","data engineer","Key Account Manager, Siberian region","Givaudan, компания","Новосибирск","2026-03-09","Более 6 лет","Полный день",NULL,NULL
"130468986","data engineer","Data Engineer","Дата Дженерейшн","Москва","2026-03-12","От 3 до 6 лет","Удаленная работа","275000.000000000000","RUR"
"130706043","data engineer","Data Scientist (Big Data)","Медиапоинт","Москва","2026-02-24","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130409093","data engineer","Стажер/ML Engineer (Центр квантовых технологий)","СБЕР","Москва","2026-03-10","Нет опыта","Полный день",NULL,NULL
"131041515","data engineer","Community Manager (PC / Console Project)","Nekki Limited","Сербия","2026-03-06","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130467801","data engineer","AI Engineer","Уткин Сергей Владимирович","Москва","2026-02-16","От 3 до 6 лет","Удаленная работа","300000.000000000000","RUR"
"130819046","data engineer","Senior AI Engineer / Старший инженер по искусственному интеллекту","MDCE（苏州希毅医学研究有限公司）","Москва","2026-02-27","Более 6 лет","Полный день","4000.0000000000000000","USD"
"130856505","data engineer","Senior Data AI Engineer","Simplenight","Москва","2026-03-10","Более 6 лет","Удаленная работа","8500.0000000000000000","USD"
"130869553","data engineer","Data Scientist (прогнозирование спроса, рекомендательные системы, ML)","ANCOR","Москва","2026-03-02","От 3 до 6 лет","Полный день",NULL,NULL
"131024440","data engineer","Data Engineer/Data Quality (офис)","Datanomica","Москва","2026-03-12","От 3 до 6 лет","Полный день","287000","RUR"
"130645630","data engineer","Middle Data Engineer (DWH)","Maxima","Казань","2026-02-20","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130139818","data engineer","DevOps Engineer","СтаркГеймз","Минск","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"129923389","data engineer","Младший инженер по техническому обслуживанию / Junior Engineer / Стажер (в Китае)","Lamipak","Москва","2026-02-25","От 1 года до 3 лет","Удаленная работа","145000.000000000000","RUR"
"130912937","data engineer","Менеджер продукта на основе искусственного интеллекта","Просвещение","Москва","2026-03-03","От 1 года до 3 лет","Полный день",NULL,NULL
"130205898","data engineer","IT Recruiter / Talent Acquisition Specialist/HR/Менеджер по подбору персонала","НООСФЕРА","Москва","2026-02-25","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130344148","data engineer","Senior DevOps-инженер","Джой Дев","Москва","2026-02-11","От 3 до 6 лет","Удаленная работа","300000","RUR"
"131134853","data engineer","Ведущий дата-инженер","Ростелеком","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130437728","data engineer","Data Engineer в e-com компанию (Yandex.Cloud)","ГЛОБАЛ ТРЕЙД СОЛЮШНС","Нижний Новгород","2026-02-13","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130408843","data engineer","Старший системный аналитик, Ozon банк","Ozon","Москва","2026-02-12","От 3 до 6 лет","Полный день",NULL,NULL
"131067212","data engineer","Quality Engineer (Quality Management Systems)","Филип Моррис Казахстан","Алматы","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"130697371","data engineer","Технический эксперт","Цифровые привычки","Санкт-Петербург","2026-02-24","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131065877","bi analyst","Бизнес-аналитик / Business Analyst (Повышение эффективности закупочных процессов)","Nestle","Москва","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"131098563","bi analyst","Аналитик BI / BI Analyst","Abbott Laboratories","Москва","2026-03-10","Нет опыта","Полный день",NULL,NULL
"131121942","bi analyst","Sales Analyst / Аналитик продаж (Маркетинг)","OQTEPA-FOOD-SERVICE","Ташкент","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"130585183","bi analyst","Финансовый директор (CFO)","b2c компания с годовым оборотом от 3 млрд в год","Москва","2026-03-05","Более 6 лет","Полный день","650000","RUR"
"131108082","bi analyst","Аналитик данных / Product Analyst","“QSR” ,ТМ BURGER KING","Алматы","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131154093","bi analyst","BI-аналитик (middle)","ВСЛ-ИТ","Новосибирск","2026-03-12","От 1 года до 3 лет","Удаленная работа","85000.000000000000","RUR"
"130651232","bi analyst","CFO/ Финансовый директор на аутсорс (1–2 квартала)","Сила Ума","Москва","2026-02-20","От 3 до 6 лет","Удаленная работа","200000","RUR"
